Profile,Industrial,Residential,Commercial,Governmental,Others,Central,Eastern,Western,Southern
26280.16924,6187.946956,11531.66943,4055.589471,2935.828815,1569.134569,7742.588109,7608.192297,8226.643198,2702.745639
25845.04902,6210.421006,11269.03916,3963.224651,2868.966204,1533.398005,7587.504727,7531.225032,8079.900375,2646.41889
27077.04703,6255.824648,11950.06954,4202.73721,3042.348613,1626.067009,8003.138232,7791.9182,8486.193089,2795.797505
26360.83881,6182.959271,11580.8313,4072.879277,2948.344853,1575.82411,7771.516684,7622.139662,8253.917974,2713.264487
26234.2803,6261.097675,11463.34817,4031.561466,2918.435015,1559.837974,7710.997761,7627.837943,8205.198777,2690.245815
25426.92333,6233.20297,11015.98595,3874.228001,2804.541802,1498.964609,7438.223241,7457.728954,7938.788915,2592.182219
25137.16047,6261.97485,10833.16708,3809.932169,2757.998245,1474.088124,7331.975887,7411.888636,7839.903222,2553.392721
25261.89484,6354.520941,10851.64113,3816.429334,2762.701523,1476.60192,7355.126729,7472.779681,7873.622308,2560.366125
24499.80188,6410.174486,10382.30616,3651.368243,2643.214304,1412.738684,7079.998805,7344.365133,7615.235277,2460.202663
24619.39551,6366.858166,10475.80621,3684.251409,2667.018328,1425.461401,7130.61765,7350.952295,7658.699575,2479.125992
23440.06952,6475.970993,9736.323518,3424.181674,2478.754642,1324.838689,6699.913474,7161.250465,7256.911397,2321.99418
24461.93179,6506.161652,10305.48053,3624.349326,2623.655393,1402.284886,7046.262023,7374.548993,7594.534593,2446.586181
24862.99307,6517.45343,10529.18367,3703.023805,2680.607607,1432.724565,7182.317157,7458.045898,7727.092211,2495.537808
24922.81021,6581.37342,10526.82889,3702.195649,2680.008108,1432.404147,7189.213714,7494.91049,7741.614796,2497.071212
25834.16985,6537.100728,11075.30163,3895.088818,2819.642883,1507.035798,7513.433474,7657.216449,8048.731712,2614.788218
26580.10127,6553.134074,11494.21712,4042.417815,2926.293893,1564.038368,7767.550931,7810.56313,8295.69375,2706.293463
25154.4434,6522.00035,10693.84814,3760.934891,2722.529266,1455.13075,7281.975633,7517.287794,7823.730056,2531.449915
25062.04495,6496.46512,10655.47287,3747.438636,2712.759368,1449.908959,7255.566867,7489.055872,7795.124666,2522.297546
24930.215,6464.503511,10598.15473,3727.280338,2698.166838,1442.10958,7216.925706,7450.529497,7753.934773,2508.825024
25197.80262,6383.607952,10798.16212,3797.621225,2749.086391,1469.324937,7326.735124,7471.553154,7849.833823,2549.680522
24688.60485,6413.925798,10488.51415,3688.720685,2670.253623,1427.190593,7144.384624,7383.058392,7677.769807,2483.39203
24342.35281,6308.46609,10350.31453,3640.117059,2635.069607,1408.385527,7047.523751,7273.430695,7571.398363,2450.000001
24374.10925,6292.54136,10377.68051,3649.741442,2642.036668,1412.109265,7061.916826,7273.445082,7583.312647,2455.434693
24751.14017,6227.717084,10631.27755,3738.929351,2706.599522,1446.61666,7206.057584,7322.348875,7714.289211,2508.4445
26038.76987,6268.426222,11346.93138,3990.618677,2888.796656,1543.996937,7641.911039,7592.168276,8139.497092,2665.193462
26765.90278,6247.658708,11776.17909,4141.581425,2998.078127,1602.405429,7897.458446,7727.374198,8383.30448,2757.765652
26394.53667,6255.596201,11558.48273,4065.019477,2942.655167,1572.783101,7767.518075,7657.274045,8259.01063,2710.733921
26530.23285,6192.953842,11672.31655,4105.053857,2971.635933,1588.27267,7827.856839,7659.45536,8309.464981,2733.455668
25405.83506,6271.664616,10981.80805,3862.207926,2795.840506,1494.313962,7422.663004,7468.657594,7928.525557,2585.988902
25031.10032,6296.274951,10752.60914,3781.600631,2737.489132,1463.126463,7287.97078,7404.433049,7801.704389,2536.992098
25808.7125,6299.271872,11197.18949,3937.955736,2850.674114,1523.621294,7555.833502,7558.9121,8060.311966,2633.654933
24468.34083,6291.727976,10432.23034,3668.926148,2655.924418,1419.531955,7094.629859,7291.703472,7614.750105,2467.257398
24891.87838,6402.303006,10611.8511,3732.097233,2701.653773,1443.973268,7217.076222,7418.574162,7746.41787,2509.810126
23954.63916,6475.902594,10031.69332,3528.060707,2553.952356,1365.030178,6877.607964,7262.669256,7428.212893,2386.149043
23717.44095,6503.55665,9879.684811,3474.600615,2515.252759,1344.346112,6789.75167,7226.753424,7346.919773,2354.016079
24629.18281,6452.984182,10431.99259,3668.842536,2655.863891,1419.499605,7115.459376,7386.663725,7654.695152,2472.364553
23624.12352,6474.561975,9842.767604,3461.617149,2505.854067,1339.322723,6763.770194,7196.983402,7318.300177,2345.069743
24842.62678,6543.374266,10502.61777,3693.680807,2673.84424,1429.109697,7169.705507,7464.197892,7718.12669,2490.596691
25481.58521,6602.299552,10835.52024,3810.759758,2758.597334,1474.408323,7377.653344,7613.279067,7925.861517,2564.791281
25314.66825,6574.005486,10755.95944,3782.778903,2738.342079,1463.582344,7326.107313,7569.273959,7872.682204,2546.604775
25608.1715,6588.889086,10915.86956,3839.017925,2779.053335,1485.341596,7424.249788,7632.975021,7969.131816,2581.814877
25271.62556,6517.443291,10763.71878,3785.507799,2740.317518,1464.638172,7323.419241,7538.602399,7863.123245,2546.480678
24333.84932,6510.921069,10229.23766,3597.53536,2604.244845,1391.910384,7001.011007,7351.164802,7551.495724,2430.177785
25070.26445,6460.36469,10680.90972,3756.384558,2719.235293,1453.370196,7266.175316,7476.516357,7800.905014,2526.667765
25369.6479,6382.929067,10897.18011,3832.445007,2774.29522,1482.79849,7386.219044,7505.16557,7907.096857,2571.166427
24798.12897,6285.042477,10625.345,3736.842922,2705.089163,1445.809407,7209.943968,7354.097752,7725.097439,2508.989809
25236.02019,6247.428705,10898.2549,3832.822999,2774.568847,1482.944738,7369.242852,7425.672936,7874.039353,2567.065048
25305.08436,6291.198493,10912.77228,3837.928638,2778.264803,1484.920143,7383.669527,7456.456872,7893.339348,2571.618609
25630.13405,6211.089642,11145.30775,3919.709373,2837.465628,1516.561655,7513.15114,7489.117554,8008.300678,2619.564676
26150.20522,6220.85229,11438.19269,4022.714499,2912.030723,1556.415024,7690.629258,7595.477064,8180.60459,2683.49431
26315.23903,6178.480848,11557.23023,4064.578984,2942.336295,1572.612671,7756.735118,7611.393216,8239.115846,2707.994846
26829.40811,6254.662344,11808.6075,4152.986221,3006.334024,1606.81802,7917.879234,7742.641147,8403.854274,2765.033459
25621.18773,6275.063634,11103.45609,3904.990501,2826.810681,1510.866825,7496.292203,7512.44685,7999.927956,2612.520719
25083.91389,6307.60955,10776.41546,3789.973111,2743.549944,1466.365831,7303.767528,7419.290923,7818.329784,2542.525659
25447.72636,6340.799706,10966.17183,3856.708802,2791.859707,1492.186314,7422.247309,7504.03373,7936.641028,2584.804292
25068.25213,6340.466356,10748.56886,3780.1797,2736.460524,1462.576695,7291.287442,7429.09095,7810.345489,2537.528252
23686.84214,6670.998107,9766.022177,3434.626439,2486.315575,1328.879837,6743.145789,7286.397881,7322.614291,2334.684175
24470.0155,6670.998107,10215.51434,3592.708985,2600.751046,1390.043027,7013.573833,7440.797794,7583.325849,2432.318025
23282.47858,6670.998107,9533.942975,3353.006169,2427.230911,1297.300412,6603.519939,7206.679007,7188.005201,2284.274428
24073.86021,6670.998107,9988.146163,3512.745544,2542.865756,1359.104639,6876.78228,7362.697152,7451.44922,2382.931557
23419.80524,6670.998107,9612.759828,3380.725382,2447.296765,1308.02516,6650.938535,7233.752483,7233.720047,2301.394176
24906.56818,6670.998107,10466.06807,3680.826588,2664.53911,1424.136314,7164.314517,7526.862641,7728.650416,2486.74061
24908.83257,6670.998107,10467.36768,3681.283652,2664.869977,1424.313155,7165.096405,7527.309057,7729.404211,2487.022899
25193.23148,6670.998107,10630.59473,3738.689208,2706.425684,1446.523747,7263.298723,7583.377315,7824.078117,2522.477322
25670.31969,6670.998107,10904.4133,3834.988856,2776.136704,1483.782722,7428.036235,7677.433601,7982.896606,2581.953246
24897.18457,6670.998107,10460.68246,3678.932516,2663.167997,1423.403486,7161.074374,7525.012693,7725.526692,2485.570807
24689.15032,6670.998107,10341.28391,3636.941068,2632.770516,1407.156715,7089.240604,7483.999462,7656.273911,2459.636339
25995.15923,6670.998107,11090.85072,3900.557303,2823.601502,1509.151591,7540.202615,7741.47459,8091.032846,2622.449177
25660.21611,6670.998107,10898.61448,3832.949462,2774.660393,1482.993667,7424.547493,7675.441717,7979.533215,2580.693689
25457.46413,6647.147287,10795.93649,3796.838489,2748.519771,1469.022092,7359.671339,7626.114667,7914.05006,2557.628061
25403.37424,6624.20651,10778.05886,3790.551081,2743.968335,1466.589451,7345.932003,7606.452788,7897.978478,2553.01097
25200.81639,6614.356916,10667.45647,3751.653166,2715.810253,1451.539589,7278.109254,7562.655826,7831.379305,2528.672007
26042.51143,6594.265127,11162.0678,3925.603739,2841.732541,1518.842224,7573.06927,7720.71232,8113.266444,2635.463396
26781.95661,6512.092748,11633.6245,4091.446196,2961.785389,1583.007775,7846.08489,7834.26024,8366.350411,2735.261068
26579.38866,6482.407094,11534.40096,4056.550124,2936.524229,1569.506252,7782.528175,7782.680829,8301.420538,2712.759114
25869.06146,6582.919192,11069.0303,3892.883246,2818.046276,1506.182447,7515.619481,7682.066952,8056.483207,2614.89182
25545.00814,6548.515257,10902.7898,3834.417887,2775.723381,1483.561811,7411.1297,7604.686433,7951.509786,2577.682222
25756.02698,6618.346271,10983.82272,3862.916469,2796.353418,1494.588102,7468.96358,7673.678443,8015.867648,2597.517304
25558.85106,6585.972864,10889.23646,3829.651293,2772.272859,1481.717584,7407.847238,7622.107815,7952.959382,2575.936629
23929.65826,6603.753843,9943.977301,3497.211733,2531.620878,1353.094505,6841.463351,7307.89248,7409.115987,2371.18644
24395.14013,6670.998107,10172.54059,3577.595486,2589.810431,1384.195514,6987.719531,7426.036373,7558.400492,2422.98373
23859.0787,6670.998107,9864.875111,3469.39217,2511.482381,1342.33093,6802.618697,7320.353722,7379.950336,2356.155945
23901.38804,6670.998107,9889.158007,3477.932256,2517.664524,1345.635147,6817.228019,7328.694862,7394.034745,2361.430415
23804.48042,6670.998107,9833.53914,3458.371577,2503.504608,1338.066989,6783.766031,7309.589861,7361.775047,2349.349483
24341.05777,6670.998107,10141.50072,3566.679031,2581.908042,1379.971865,6969.045011,7415.374224,7540.396949,2416.241585
24263.49864,6670.998107,10096.98667,3551.02382,2570.575283,1373.914759,6942.264015,7400.083711,7514.578194,2406.572721
25500.2343,6670.998107,10806.79501,3800.657338,2751.284223,1470.499629,7369.306125,7643.901857,7926.276671,2560.74965
26843.65169,6670.998107,11577.83193,4071.824426,2947.581249,1575.415981,7833.185202,7908.751936,8373.488561,2728.225995
25978.46628,6670.998107,11081.27002,3897.187852,2821.162367,1507.847928,7534.438576,7738.183632,8085.475909,2620.36816
25409.73972,6670.998107,10754.85682,3782.391122,2738.061365,1463.432309,7338.058545,7626.061165,7896.151817,2549.468196
25379.61392,6670.998107,10737.56651,3776.310268,2733.659454,1461.079586,7327.656173,7620.121968,7886.123202,2545.712581
24822.16972,6670.998107,10417.62867,3663.790865,2652.207002,1417.54508,7135.171912,7510.223776,7700.554906,2476.219125
25095.66591,6670.998107,10574.59824,3718.995723,2692.16963,1438.904207,7229.609547,7564.142602,7791.599394,2510.314368
24512.95164,6594.397813,10284.12072,3616.837262,2618.217432,1399.378418,7044.887072,7419.216957,7604.07819,2444.769422
24591.39653,6596.076094,10328.17991,3632.332504,2629.434391,1405.37363,7071.612686,7435.34038,7630.050288,2454.393176
25255.72762,6620.141081,10695.65231,3761.569402,2722.988586,1455.376247,7295.824996,7575.750154,7849.171027,2534.981447
25434.80562,6533.751375,10848.01404,3815.153719,2761.77811,1476.108376,7376.254797,7577.169433,7916.069288,2565.312104
26031.54381,6558.074047,11176.54447,3930.695062,2845.418134,1520.812091,7577.07196,7704.354573,8112.667211,2637.450064
26150.03899,6469.977182,11295.11529,3972.395403,2875.604884,1536.94623,7636.950097,7693.160547,8159.541938,2660.386407
26537.65778,6538.046989,11478.51627,4036.895959,2922.296639,1561.901925,7756.142638,7796.277814,8282.836893,2702.400437
26837.75904,6598.437053,11616.09539,4085.281358,2957.322681,1580.622558,7846.768558,7879.129016,8377.645618,2734.21585
26524.91479,6629.886486,11418.49251,4015.786117,2907.015288,1553.734386,7731.974934,7829.78852,8270.850549,2692.300787
26267.1534,6618.730706,11276.95643,3966.009088,2870.98185,1534.475323,7645.371667,7774.596035,8185.984744,2661.200955
25623.51843,6595.052935,10921.14007,3840.871518,2780.395145,1486.058763,7428.222339,7638.418311,7973.720911,2583.15687
25671.14052,6418.190176,11049.98023,3886.183499,2813.19635,1503.590271,7482.734167,7578.434542,8004.48774,2605.484073
26010.33452,6451.316727,11225.64365,3947.962822,2857.918213,1527.493102,7592.726935,7658.298955,8114.609074,2644.699553
24592.39905,6410.557798,10435.23111,3669.981493,2656.688379,1419.940275,7111.889902,7362.770694,7646.027743,2471.710713
25648.4683,6532.58333,10971.31334,3858.517028,2793.168676,1492.885929,7450.283463,7618.834138,7987.294219,2592.056484
24100.46605,6556.132466,10069.34188,3541.301383,2563.537241,1370.153084,6910.692955,7322.88773,7469.992053,2396.893316
25384.32502,6500.768459,10837.97147,3811.621835,2759.221389,1474.741866,7365.923216,7554.280204,7902.046004,2562.075599
26346.95038,6558.220466,11357.48393,3994.329921,2891.483214,1545.432841,7685.94964,7766.593315,8217.65095,2676.75647
25729.22652,6553.701446,11005.543,3870.555307,2801.88315,1497.543619,7473.623626,7643.038669,8012.397151,2600.167079
26659.29962,6576.655339,11526.17226,4053.656162,2934.429298,1568.386559,7789.835217,7835.402743,8320.074768,2713.986889
26835.62799,6495.8882,11673.72888,4105.550563,2971.995497,1588.464848,7868.105374,7838.485327,8385.583582,2743.453705
26994.58648,6473.11027,11778.03413,4142.233829,2998.5504,1602.657848,7927.896126,7860.889072,8440.42021,2765.381074
26884.08929,6429.809342,11739.46771,4128.670348,2988.731838,1597.410047,7899.0618,7822.120663,8407.287987,2755.618838
26404.59989,6380.678135,11492.46923,4041.803095,2925.848899,1563.800528,7744.070186,7708.319863,8251.813123,2700.396714
26021.60096,6374.306042,11276.30916,3965.781449,2870.817062,1534.387247,7613.19303,7630.313576,8124.853457,2653.240898
25363.811,6342.905467,10916.80113,3839.345548,2779.290501,1485.468356,7392.818273,7488.316067,7908.528771,2574.147885
26564.3609,6302.836468,11628.83819,4089.762893,2960.566851,1582.356494,7815.989991,7709.283731,8311.560121,2727.527057
26994.19799,6190.851677,11939.80981,4199.12895,3039.736605,1624.670949,7988.515457,7750.099931,8464.092181,2791.490426
27363.04423,6251.908581,12116.4615,4261.255836,3084.710067,1648.708255,8102.735337,7846.765527,8581.729277,2831.814094
27409.86904,6181.528815,12183.72953,4284.913429,3101.835727,1657.861535,8134.052414,7828.391255,8603.251578,2844.173793
26844.72822,6151.821566,11876.42441,4176.836846,3023.599419,1616.045986,7945.304733,7705.32339,8417.626194,2776.473907
26725.61704,6230.254177,11763.04672,4136.962882,2994.734778,1600.618484,7887.294029,7712.605286,8371.361338,2754.356386
26831.01125,6206.791787,11837.00229,4162.972424,3013.563006,1610.681749,7928.736476,7724.180548,8408.424603,2769.669627
25667.48929,6290.55322,11121.14022,3911.209859,2831.312856,1513.273136,7508.946045,7527.650647,8014.03519,2616.857408
26594.2821,6361.03625,11612.60807,4084.054898,2956.434851,1580.148032,7813.794768,7738.01076,8316.612964,2725.863611
24836.52116,6418.878277,10570.56638,3717.577752,2691.143166,1438.355585,7194.393827,7414.16213,7726.592237,2501.372969
24695.72624,6403.109776,10498.8091,3692.341328,2672.874595,1428.591444,7149.171669,7380.219894,7681.05251,2485.282168
24607.03698,6505.83869,10388.94713,3653.703814,2644.905017,1413.642333,7096.436042,7403.0293,7642.866074,2464.705565
24645.27093,6450.713595,10442.52934,3672.548218,2658.546423,1420.933358,7121.503293,7388.944832,7660.242214,2474.580593
25935.29718,6543.975228,11129.39681,3914.113631,2833.414887,1514.396625,7546.872847,7679.849791,8081.816426,2626.758116
25947.57443,6530.375631,11144.24849,3919.33684,2837.195952,1516.417519,7554.039338,7676.935929,8087.050193,2629.548969
26095.48733,6559.668751,11212.32877,3943.280091,2854.528398,1525.681322,7598.808273,7717.58632,8133.818978,2645.27376
25357.87214,6511.928337,10816.38412,3804.029747,2753.7255,1471.804437,7354.387037,7553.442439,7892.299022,2557.743646
25331.63704,6498.988561,10808.75344,3801.346102,2751.782817,1470.766117,7348.113275,7543.194806,7884.656723,2555.672231
26544.7602,6541.913814,11480.3733,4037.549059,2922.769416,1562.154614,7757.76279,7799.194746,8284.875158,2702.927505
25147.36611,6501.015673,10701.83011,3763.74208,2724.561381,1456.216871,7284.048613,7507.661543,7823.14361,2532.512345
25243.56711,6465.315489,10777.53307,3790.366167,2743.834476,1466.517907,7324.950733,7512.624268,7858.178479,2547.813634
24963.43758,6375.881106,10668.08608,3751.874594,2715.970544,1451.625261,7247.47252,7422.318137,7772.467315,2521.179612
25168.51484,6351.949197,10799.52291,3798.099803,2749.432832,1469.510102,7323.436363,7453.361402,7842.753783,2548.963294
24900.02686,6285.741135,10683.42698,3757.269858,2719.876159,1453.712725,7244.978706,7374.460608,7758.95944,2521.628103
25549.07953,6224.914782,11090.8528,3900.558035,2823.602032,1509.151874,7482.187462,7478.560682,7980.152541,2608.178843
25669.42476,6168.585298,11192.25296,3936.219602,2849.417332,1522.949572,7535.866793,7480.191763,8024.964368,2628.40184
27912.50579,6257.971805,12428.33789,4370.940097,3164.110168,1691.145826,8291.158155,7957.468194,8764.128941,2899.7505
